year.month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Mar 2014,0.06752084545209658,0.06239782147625128,0.06447244102952343,0.05689202225457923,0.05355283146875123,0.049337416551024305,0.03476152955161127,0.026880799917168297,0.02002455550330673,0.02569952622262206,0.024107030858147915,0.07287232731343751,-0.0078847372024314355,-0.01845614908586879,-0.03168461988448279,-0.02720831652522271,-0.02753328299463509,-0.05345242716638099,-0.06326556362350111,-0.06293840386414651,-0.09808752403511778,NA,NA
Apr 2014,0.0017530964743719402,0.002758298684563565,-0.0010256577221641194,0.004354708836839416,0.008249218062336583,-0.0038739412593372657,-0.004331696683141817,-0.011662423778193487,-0.03189284210368104,-0.06173109399449528,-0.044841404063720725,-0.03687191938744172,-0.004533430393489857,-0.007160728815177597,0.014977379673845936,-0.0046282748578670985,9.648823817109964e-4,-0.010771036363871445,-0.036348014454516075,-0.008501089002809548,-0.041529680746424935,-0.0345843674301608,NA
May 2014,-0.045686797837494075,-0.05027714479398537,-0.03165534146592608,-0.05589258815942477,-0.051215056648867496,-0.0423626591795091,-0.04960054762067789,-0.032315913112696104,-0.036202171280593,-0.056764487159861265,-0.046110220762278886,-0.027460815300418107,-0.02845476680290926,-0.033887984351766653,-0.040272385908691755,-0.027512286181680667,-0.04326197075362881,-0.005100532526107204,-0.005173278193116748,-0.01948888827756201,0.0044481491509196225,NA,NA
Jun 2014,0.01796706209245591,0.011038956195642768,0.0073571323214760564,0.0037127650977939464,0.002053356120442773,-0.004131702757243172,-0.005085824342570766,1.939994061506134e-5,-0.013793054377728597,-0.0030276376100865088,0.003182220525090651,0.0287867200750771,0.04071943658726007,0.0253120167891856,0.03550736520065345,0.029652826449283687,0.025599800098193848,0.02698455480723494,-0.005777688179476437,0.05231056018072633,-0.003364858083821587,NA,NA
Jul 2014,-0.02972527789155721,-0.033246331064739953,-0.03385175967596654,-0.039688468473747185,-0.04216194450347377,-0.04803880206458688,-0.05854811431743234,-0.0598011325672263,-0.0643513336452678,-0.07717817518631154,-0.047197013959840106,-0.05684030082414704,-0.054611977313068105,-0.017743628267968936,-0.04192972401170425,-0.04822850271754242,-0.06986988615303824,-0.076444954511795,-0.08126042115109022,-0.07863764451305078,-0.023511585366194354,0.07508413528069946,NA
Aug 2014,-0.01547270210886642,-0.007843536247599703,-0.014996158127641657,-0.012489555805457742,-0.012780923927928733,-0.01587036783802309,-0.022829880598726482,-0.028686195839460527,-0.01152575895807173,-0.0141527589046333,-3.17250332703356e-4,-0.03676324462962299,-0.049331168279462045,-0.052353582635259466,-0.052422720967386205,-0.07671207277490966,-0.07854029030426501,-0.10205678966635845,-0.07625897361263678,-0.07231309239475903,-0.004470685682756881,NA,NA
Sep 2014,0.015102438272844632,0.01604376230019189,0.0186089347851075,0.026750007185578406,0.018393236008677816,0.017403499587713034,0.016533410339739874,-0.030078942967708078,-0.03879326423872309,-0.04020345885608689,-0.03840841726387334,-0.00584799383888146,0.015173339994240198,0.009925211502418874,0.014013263949462118,0.007286587662139743,-0.018084753125030772,-0.0648693167295381,0.08527117303419951,-0.0630944327703884,NA,NA,NA
Oct 2014,-0.012577823418877587,-0.010907702894049298,-0.017500509383438057,-0.019956666563082592,-0.02466325090592858,-0.02530530957834698,-0.020971631140951796,-0.0290069900539891,-0.014095938692029075,-0.011624234206940809,-0.036031406486338735,-0.04605394550203068,-0.012026133112680526,-0.015027119568225,-0.0017411995675454817,0.013728982363669262,-0.012261772663891501,-0.00597653316686797,-0.021217881799401206,-0.07573215128047595,-0.02728587591749443,0.035786377256215696,NA
Nov 2014,-0.013973602142138164,0.005309467277504254,0.02743685670150997,0.03290935442488996,0.033899686659311756,0.04814622073555008,0.045094573357878476,0.06444093737337164,0.056934727338344704,0.08420769089365243,0.011649375268326656,0.06747273819943378,0.04336298247931514,0.02954051397896218,0.02616176851054175,0.020542085578982183,0.0673493125542921,0.03944702850716508,NA,NA,NA,NA,NA
Dec 2014,0.016506142549286507,0.0177969444820556,0.027653646497650453,0.0184310172367661,0.01668503758568951,0.019504952250658292,0.02878040109253943,0.05278120186107271,0.0875098178203968,0.08440553452463617,0.09043262860744461,0.12001342710670149,0.14858253108411845,0.15368612132062953,0.15614457347958344,0.16409764263068127,0.15864036846342544,0.1596688214549158,0.15917011809865045,0.11264190548399022,0.15871134247374563,0.26250953429474255,NA
Jan 2015,-0.01988178973246657,-0.014490668774205684,-0.01735427104001397,-0.007657870692789559,-0.006498762773963995,-0.011958276800967726,-0.006116495885285067,0.03586817293715194,0.013932998292371934,0.0013952667989765022,0.002973842659748316,-0.004336613088308572,-0.006718605530165345,-0.04057149907792612,-0.055290296266449324,-0.061133001171223555,-0.041981554219005734,-0.020067971681984487,-0.07153057558225195,NA,NA,NA,NA
Feb 2015,0.04086324288580179,0.05151161057399212,0.054849709761949805,0.050850658473663435,0.04770103726926256,0.05724097328335387,0.05107979715760824,0.08791674814140404,0.06151587550324833,0.123786209270482,0.06490601433085619,0.05484904711610761,0.059467147457772596,0.0630271284790287,0.032808389154904916,-0.001051926175011042,-0.029186787288627003,-0.012739041359746683,-0.05994237961443727,NA,NA,NA,NA
Mar 2015,0.011399004335702179,0.012180021263480834,0.006872456509419367,0.006363973200793627,-0.032853084313519854,-0.03852400518508481,-0.05538573611047548,-0.06884109635883584,-0.08149411011947483,-0.0864202640515429,-0.08079897757932997,-0.05468561430156327,-0.025777247776552548,-0.03731156999244867,-0.04385595386098562,-0.036712751575573854,-0.026780994285072968,-0.05665472543185124,-0.07878125360871091,-0.08255379083342385,-0.12934081180097667,NA,NA
Apr 2015,-0.016106450763789693,-0.022019844999436433,-0.02576002810116851,-0.03214856130186372,-0.02863262733668026,-0.020861229959595495,-0.030999490148994946,-0.021143493861500273,-0.026427998764562144,-0.04666757512746056,-0.046862066086390874,-0.03145398787942644,-0.012917488953904988,-0.017938975574055216,-0.012404123268370926,-0.0018126219607047522,-0.024808348423181248,-0.02400237824408402,-0.03456013559373583,-0.08226189786516247,-0.017874889960894702,0.035926597095015556,NA
May 2015,-0.01743687388615478,-0.022229016994371187,8.89150171621278e-4,-0.02279678052255041,-0.014134184660184457,-0.00567831090673887,-0.0074071814859356655,0.014963214316545015,0.01371337005614226,0.027865503366186317,-0.029676664505412065,-0.04166320115874367,-0.045703660793826595,-0.048445725310910626,-0.06115100449179389,-0.03443304334710784,-0.0530926684438211,-0.018152523031732093,0.01117610265060165,0.06410875615890932,NA,NA,NA
Jun 2015,0.02410765792953362,0.023171552325754963,0.016771432816177656,0.017154373635349884,0.01362835328335299,0.010733757266165656,0.005037920476481439,0.00432503724768063,0.02657016286513536,0.014586211559764806,0.013792658815672931,0.027413973100457012,0.03857293681276586,0.031018393895086538,0.0220072316194595,0.02009450383560396,0.002607661087720148,0.00702588697583062,0.02463473159674523,-0.0011420139762656767,0.018938961204945093,0.0617563875714664,NA
Jul 2015,-0.0044486744932986655,0.004606833406614275,7.560569152551544e-4,-0.0017787475820646437,-0.008872596123248422,-0.01363452622941741,-0.01659817268268582,-0.025683985264859044,-0.013350445766214136,-0.013800487995997757,-0.020260286588393406,-0.016457526925074073,-0.009432473423169108,0.01448950971464713,0.0011856773446672353,-0.01278748029687038,-0.023585907703522424,-0.050031557540427984,-0.049267991182848636,-0.06603900181662226,-0.06578885493505904,-0.11201314410383956,0.004834414036526624
Aug 2015,0.0279533070142155,0.03257025797435675,0.03800529069497349,0.030110252757299394,0.03487434246087373,0.02983738329965968,0.02667781814293768,0.02502177230024527,0.01485927116168484,0.03070230162011023,0.026221566981242894,0.0632052620421546,0.00958916239792229,3.1272123591596923e-4,2.9206014632587873e-4,0.005454352774206361,-0.014108846938945763,-0.05307968213068415,-0.07765025984995688,-0.05249601281507554,-0.06372873378633503,NA,NA
Sep 2015,-0.020887555109643463,-0.018244529760708894,-0.021994446810303936,-0.018932146480262535,-0.015614730281584221,-0.026989340548980945,-0.02815991884026514,-0.03542528652789434,-0.060611091633791414,-0.04961824413669502,-0.05905068156499593,-0.05265279139479773,-0.006938239971803539,-0.007532650566512866,0.009045107574044087,0.06365878070762099,-0.012344953876491593,-0.02508219181233262,0.033924597438323545,-0.012633865014120227,0.017928164314990003,NA,NA
Oct 2015,-0.04568679783749385,-0.04395888364759104,-0.04785163374122503,-0.0507280199016138,-0.05401684470025858,-0.054773877766724266,-0.046384070622594864,-0.056884300366886964,-0.03952025540971427,-0.04464187641530604,-0.06957576810911514,-0.07609129226205569,0.006148546920071496,-0.03670601941073881,-0.026965258925837343,-0.007651932682396612,-0.023991172104787295,0.012225043409631153,0.005641938643613953,-0.047767302945000645,0.01154536574479903,NA,NA
Nov 2015,0.01603104521029919,-0.009226619457807672,-0.004811462479603734,0.00718206326763382,0.006642520572592403,0.007955682774663853,0.020352801178854296,0.01121882370779037,0.019061183164390982,0.014224899733810803,0.020586943527548307,0.025564321555211933,0.032008811890863687,0.045226799845460075,0.03173742562724824,0.03258549530675947,0.011372567633271213,0.04166646341431868,0.04156191463126446,NA,NA,NA,NA
Dec 2015,-0.0479485221422139,-0.03921300922385307,-0.026379305073296777,-0.021697092694335174,-0.0450605399062709,-0.03635944929417079,-0.018434826628265233,-0.011615084674809428,-0.0014694533956290945,0.04144901286514724,0.04185194947171578,0.07074278089523456,0.14009533118437756,0.15253623628772495,0.1722356582069895,0.1704151332828039,0.18673167890127762,0.19445767759831778,0.26120527194433785,0.5501527020915138,0.47916017788030496,NA,NA
Jan 2016,0.013512737125489949,0.019412995681530543,0.018238845362649192,0.03205285467413255,0.03492694277082142,0.03217887084596094,0.02748167124174694,0.07806860908316393,0.049053605733078154,0.061914085178304434,0.03647893749973363,0.028409658302048335,0.021088689414265893,0.02008012225704281,-0.011524098205286215,-0.01645277972876813,-0.008443480389687785,0.052514257660397856,0.06661842484583325,NA,NA,NA,NA
Feb 2016,0.04719002965128638,0.06103163441284076,0.07323006136791044,0.06748399396758509,0.06134705753376557,0.05731011262502861,0.061628856368804996,0.05258483718271845,0.09195210191151548,0.06139061451962591,0.10348037255766585,0.11871954125315143,0.11255229738151029,0.10167772672646236,0.08812332555513391,0.09179889248559991,0.056591970721737495,0.021790132851295274,0.004966529677977505,0.029606388302090725,NA,NA,NA
Mar 2016,-0.007585656570711974,-0.014695077913217669,-0.021353685566971037,-0.0288989089589734,-0.03888878933475892,-0.036746796962236816,-0.047838445543235575,-0.05821341062300245,-0.06681337613678562,-0.09261174247711967,-0.09293775516779457,-0.10533053481703136,-0.09952750892967566,-0.08460737705656118,-0.03076090638229101,-0.006170860363348019,-0.0280498212927196,-0.047352243718211895,-0.05689355696313758,-0.04679531409606841,-0.032066707051988774,-0.05443157640113594,-0.09928166775944247
Apr 2016,-0.032751703604299354,-0.036051736350009356,-0.04230965924424546,-0.04446939859739041,-0.044453372672156766,-0.044016696028475244,-0.04293728151183607,-0.04666512824282343,-0.03583960531744301,-0.042245918493937995,-0.002690927907542884,-0.009590773199042335,-0.020221494463146694,-0.02616257582213033,-0.03503282279537878,-0.03366255010343011,-0.0058510896959809156,-0.03292329791430215,-0.003098727730982853,-0.00953480224991543,0.06462843740263335,NA,NA
May 2016,-0.008384764883238138,-0.015349412950869112,-0.013750203813681527,-0.018452550494699516,-0.01738698799391203,-0.022806666946024068,-0.018250753653296647,-0.012126974207521624,-0.022791020923822125,-0.013464953004046376,-0.013578645199630368,-0.015126105459164707,-0.012734125160418941,-0.0225927474766755,-0.0016447494081862635,-0.007415973708271406,-0.01546752839121468,-0.017308087086411073,-0.04940759409352413,-0.03345113095308816,-0.08096932752393748,NA,NA
Jun 2016,-0.007135226693136043,-0.01150699871779537,-0.010229144879146057,-0.01452977615673523,-0.01625290359478293,-0.01955745729926639,-0.028847737866079082,-0.014730248349099306,-0.020705215398698962,-0.027124576101077547,-0.02246142181446731,-0.01352787013210388,0.011219360756730135,-2.433988209592508e-4,8.29155180275265e-4,-0.00800597817611437,-0.03392834626865915,-0.03243534919518598,-0.04841344294120509,-0.06382106655467923,-0.02470829274071895,0.24664997690096535,NA
Jul 2016,-0.01743687388615478,-0.0071289699170724585,-0.011670910225173303,-0.007365605387788743,-0.006141316883154002,-0.013406008394828528,-0.01880574307007954,-0.023095568967148594,-0.006997518787275947,-0.0027893942006529393,-0.007174897326011065,-0.03521999122078989,-0.04018161715668711,-0.04528368355434553,-0.05016201901744066,-0.08470167936774242,-0.09557544816511376,0.02067587305143781,-0.04617946999715461,0.010616171532122687,NA,NA,NA
Aug 2016,0.029609703421456413,0.030185429636734096,0.025361794618789846,0.030038558393270076,0.036621257533262064,0.02507862971208019,0.021902416958829773,0.014421945037085049,0.007483668019808265,0.018584579761950826,0.004619936288571713,0.004961053656274306,0.016715106488706555,0.03295058965914155,0.042594740442797985,0.029549836955791386,0.029998771101811927,0.011660263968730211,-0.004092578451623585,-0.04333282959469609,-0.0628375944619114,-0.05945374430677097,-0.031471224453065605
Sep 2016,-0.019334970861799583,-0.020028702619325545,-0.024190041755111302,-0.027348043681877154,-0.031910159925728654,-0.02388201033697923,-0.01760863942770452,-0.02786434115332015,-0.012800299180871,-0.01733710062982241,-0.040327655818939934,-0.04502337602273687,-0.012571865647815317,-0.002851433928824587,-0.011429713242462336,-0.011072674290340312,0.0025692803473049697,0.1291177488459747,0.05788487126653252,0.04021719593462625,0.07460420849214078,NA,NA
Oct 2016,0.028160435693081354,0.026710002987301973,0.02796702406784468,0.022241070091719495,0.02767914284293882,0.024864901061993017,0.03468013174227824,0.04461855239965096,0.03620589217580705,0.051466189668676554,0.03653028961815852,0.06333837611274484,-0.01053672211267398,0.03600814605993374,-0.022984415780794576,-0.013315386704429999,-0.02166224512211845,-0.03557706179291642,-0.002042598784486427,-0.010542458119336962,NA,NA,NA
Nov 2016,-0.025694909789359843,-0.029349580963791366,-0.030538097466131786,-0.05397378767420047,-0.05369204431610752,-0.04504049878628835,-0.0473461165853456,-0.0552978981033071,-0.026403870555859466,-0.033548166020704984,-0.0324160893860409,0.010348307268029044,-0.014474481905184633,-0.010219967516876372,-0.01511110494335044,-0.019360161702182577,-0.0362955430776164,0.0249509492326192,-0.00561007407678793,0.0991868100888389,NA,NA,NA
Dec 2016,-0.05251991406319656,-0.055242096501734284,-0.02722479418696755,-0.04902500213331018,-0.056179347585001205,-0.05834250762603077,-0.05664375849680403,-0.03775133294900257,-0.0347518907853831,-0.03839134582942305,-0.00838306054509308,0.01557396436695413,0.01981769015630297,0.012136814409860586,-0.010069183455890474,-0.023051752412524773,-0.048122154448180354,-0.029671531124566886,-0.04075037359460809,-0.15356216175984128,-0.2605716708916752,NA,NA
Jan 2017,0.05586039980948332,0.05787346849552244,0.06367271239486416,0.06670577082245832,0.06298825192422197,0.07538960756486945,0.07622455374750037,0.08234843993770702,0.06921859856995383,0.10453532580894564,0.06550196318962476,0.11550670340819824,0.055451974403450954,0.04664473432076277,0.04661597662008288,0.044805449313006784,0.00434976704129153,-0.033244145307803286,0.0980551478607854,-0.003453563440865004,NA,NA,NA
Feb 2017,7.001107886159819e-4,-0.001177566479004244,0.019139422926012672,0.028142691219272153,0.06534346712021111,0.043864307594291496,0.04164406798263931,0.03417838915932325,0.05756866529498339,0.06411703374057787,0.07212087984859727,0.09063260522137528,0.10274780158381058,0.08347299241699724,0.08075380530562892,0.07812659433518676,0.057807213519337486,0.07536696078997829,0.1006194934711615,NA,NA,NA,NA
Mar 2017,0.01361476696747288,0.011078724756350855,0.0028489691261393,-0.0033545340127840717,-0.012438133329608414,-0.00684312709582191,-0.006252412624549231,-0.017117328052190572,-0.008127869369033758,-0.014648319694183232,-0.03576024942395872,-0.04707113600126789,-0.021505558812246806,-0.002411662413200233,-0.005125195094267232,0.10879537394551542,0.15443745556139876,0.14761927440669464,0.18124455041102294,0.18850372263880222,-0.09976363370647812,-0.09009617728642694,-0.09585611891770074
Apr 2017,-0.03645707583841584,-0.040556294974141816,-0.04680935019939392,-0.04164088731527471,-0.045785391539788334,-0.04717142291716225,-0.040936003601920956,-0.034260412488075764,-0.04546862018884534,0.043374264981953514,-0.05426664993641217,-0.042022950754504795,-0.04416094394841574,-0.04977448094482606,-0.041775785692706235,-0.04427586799827543,-0.04609829680032751,-0.06384585608641835,-0.04634147228028085,-0.08533650985026231,NA,NA,NA
May 2017,0.023028662582911696,0.0036340199538285045,0.001498804284448152,7.221297606971877e-4,-0.008967384925474442,-0.012849698072086357,-0.017350682783802363,-0.01470591422393297,0.004697989785032108,-0.0020919505953083117,2.451724180458914e-4,0.01594556348207976,0.01039251848211209,-4.98145182582066e-4,-0.012785172019498692,-0.016905656209510678,-0.030853375461362242,-0.025890539844346083,-0.0324888319037312,-0.06848425498260036,-0.03299079897368751,0.005364370079831149,NA
Jun 2017,-0.011498828072255995,-0.004722253476355465,-0.010738771740137265,-0.011911006581243666,-0.018275587988188846,-0.02789460133708288,-0.03161276287323034,-0.04270011283459818,-0.03113615110730783,-0.03778611603241444,-0.045955586496523204,-0.02605405792446247,-0.012883730100801016,-0.009531282571163202,-0.023990937151846414,-0.038012556045784684,-0.05321164481147489,-0.07976107068674587,-0.07626788904921455,-0.0906517828165827,-0.14170660456732487,-0.11125989346688014,NA
Jul 2017,0.028160435693081354,0.0355129028298673,0.04494674667576826,0.03919647237471935,0.047277859045993686,0.044774008080896266,0.038937558640911085,0.03598233830620168,0.027550252274198384,0.04339963853658513,0.029795480140268227,0.07023872483096372,0.008976514675890668,-0.007043011506907004,-0.010311268877718494,-0.007670070035584731,-0.02616144454607372,-0.0692544145354943,0.08137387593126455,-0.07979201200613562,NA,NA,NA
Aug 2017,-0.03474190257243459,-0.04074344806896402,-0.038700810246047546,-0.04437983863239481,-0.029365063204505826,-0.022323253971525014,-0.033876523891926635,-0.03319572617385913,-0.039448602706426694,-0.09033044189826489,-0.08612545185736786,-0.06482476872365284,-0.05173757481886598,-0.047598612013372676,-0.026322251291768017,-0.048180876133146255,-0.049553320266230605,-0.05940549053950506,-0.08270138191368936,-0.06409005940895762,-0.0644904442380343,-0.02211549944760094,NA
Sep 2017,0.0076601041859349905,0.008317612812637876,0.0025371951602568554,0.004632268368779835,0.004378132462014905,0.01083933192781772,0.016810876386795126,0.01137616889427151,0.02932071763629107,0.02659697956284046,0.021669292233276183,-0.011093936540847671,-0.02102427991276279,-0.02675354394317242,-0.013579508396289741,-0.010156081140660356,0.005884172464367676,0.14884368797749437,0.04228289674933383,0.1389508403333206,NA,NA,NA
Oct 2017,-0.00999453979924525,-0.006708481814266309,-0.016616562760062292,-0.020837425427122525,-0.024533601349258194,-0.02644923053559145,-0.02841934446301786,-0.022713025495864847,-0.018495462758644665,-0.028518826121935015,-0.02473000778251333,-0.022470096844239063,-0.012410048021133657,-0.005288381547260745,0.04868437180570684,0.0026146025294067066,0.02083038915083235,0.028293759639618665,0.010617676430722645,-0.016981629972284917,NA,NA,NA
Nov 2017,-0.02014492645805499,-0.05729898834601188,-0.02681058690170257,-0.04747042960351355,-0.04005752265366824,-0.018013755265337106,-0.021951986564053394,-0.00887870473050778,-0.004758842643726835,0.01870572528210035,0.025329859549988676,0.021635588844314935,-0.012183659777541322,-0.021291816156271848,-0.013877365475892911,-0.01211757545846237,-0.028228990430251955,0.0830161526098463,0.15248114205326746,NA,NA,NA,NA
Dec 2017,-0.024611645923142467,-0.02716553295927726,0.008087941529600018,-0.013170293198544236,-0.007455240082275605,-0.013393960563675034,-0.0036554410954016126,0.01569848763708226,0.020728757583835966,0.04262635291279393,0.017229734483029002,0.0142856929569104,0.008420456460369818,0.008449413699583408,-0.030241989568391303,-0.044212378711456446,-0.06735999825328565,-0.07974767649231473,-0.07477523133584763,-0.21574390635154228,NA,NA,NA
Jan 2018,0.04578705673804406,0.04211900886556896,0.041752117640825315,0.04259624064317591,0.04308510353203787,0.032887942456430785,0.035572783594170376,0.03536026730587838,0.025568498284764152,0.018380233227150544,0.04731222283625813,0.00932303584057892,0.04244379734060555,0.04313129956827222,0.03380614129390991,0.017693041042294855,0.010027913268487287,-0.03178640854870407,-0.07929800266128229,0.03187331387045722,-0.0854573354887802,NA,NA
Feb 2018,7.001107886162039e-4,-0.0021454322160878725,-0.0015031363554641741,0.017403640687944533,0.026344879589443204,0.06360946392135691,0.04142267806250244,0.04674756866071794,0.06759033016793081,0.07369944983635146,0.06931959887077022,0.06415783371490602,0.08064020514851933,0.08771802897834236,0.06523369322083195,0.07789945052969638,0.0783402784611067,0.020185853360480843,0.043437726921348174,NA,NA,NA,NA
Mar 2018,-0.0202209969698387,-0.018853332770299658,-0.01860623524632432,-0.027589090648522774,-0.033959694302550636,-0.038723779589501905,-0.039031654827351825,-0.05190098629818707,-0.04907452624087638,-0.05685101268135173,-0.09100079374591674,-0.08240844000201986,-0.07300632229342341,-0.08256127425051063,-0.08620624847111291,-0.018523589615670133,0.007234063806011104,-0.006750814643857961,0.001291457251381578,-0.005715705893653444,-0.03575472224045595,-0.08101328200339386,NA
Apr 2018,0.033402614912957374,0.02762070387055604,0.027012513094913038,0.019999413129193844,0.017236601234837723,0.013008017315327525,0.026532080197936514,0.02825465330052168,0.034732872787837765,-0.01617380303131566,0.07740782313197547,0.033933119037753645,0.07389490838991408,0.0418140076486373,0.058641387058864236,0.0512899131139426,0.07778513852644564,0.07780499011136288,0.042874626061828014,0.08574027821171315,0.08478889793554689,NA,NA
May 2018,-0.03474190257243481,-0.016319781976804282,-0.03982241255735408,-0.04092688535441469,-0.046217206458502136,-0.057034777652223534,-0.0568714090662602,-0.06243850089924585,-0.06699799575861909,-0.04387816009098289,-0.04750786692377029,-0.0220307198910763,-0.012823462498270488,-0.028165467553643797,-0.0339897729576768,-0.05845872022174814,-0.06119697845536887,-0.07137113183530208,-0.07692328420432082,-0.03262195875526808,-0.028769294608509632,0.01677029375995298,NA
Jun 2018,0.010879124866827627,0.01886163089609716,0.011294471636150716,0.02155520728483773,0.021735669875266872,0.01490357826005928,0.010371617723624382,0.003208832568904141,0.021480876060248066,0.01980517881253263,0.05367902067071917,0.016833955331726713,0.004494857372364658,0.010604171486080283,0.0010582705817838711,-0.011654420198275783,-0.017553649267787574,-0.044752612817556936,-0.016873714799452544,-0.02507322046702276,0.0165776680042371,NA,NA
